Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,10,
30-11-2018,1503,Gynaecology,Inpatient,Child,0-15,  6-9 Months,1,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,7,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,5,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,19,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,18,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,3,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,1,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,5,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,1,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,4,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,1,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,60,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,34,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,19,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,9,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,6,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,1,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,45,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,28,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,10,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,2,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,1,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,2,
30-11-2018,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,2,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,30,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,21,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,1,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,6,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,2,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,3,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,3,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,63,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,32,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,8,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,1,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,8,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,4,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,7,
30-11-2018,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,1,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,196,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,157,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,84,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,23,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,16,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,6,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,18+ Months,7,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,67,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,30,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,21,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,6,
30-11-2018,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,4,
30-11-2018,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,18+ Months,1,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,14,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,10,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1,
30-11-2018,2600,General Surgery,Day Case,Child,0-15, 12-15 Months,1,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,23,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,12,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,9,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,3,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,3,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,9,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,22,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,18,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,11,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,11,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,2,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,4,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,18+ Months,14,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,1,
30-11-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,1,
30-11-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,19,
30-11-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,26,
30-11-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,16,
30-11-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,5,
30-11-2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,2,
30-11-2018,7800,Urology,Day Case,Adult,16-64, 15-18 Months,2,
30-11-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,24,
30-11-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,32,
30-11-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,12,
30-11-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,3,
30-11-2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,5,
30-11-2018,7800,Urology,Day Case,Adult,65+, 15-18 Months,7,
30-11-2018,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,5,
30-11-2018,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,8,
30-11-2018,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,3,
30-11-2018,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,2,
30-11-2018,7800,Urology,Inpatient,Adult,16-64, 12-15 Months,1,
30-11-2018,7800,Urology,Inpatient,Adult,65+,  0-3 Months,7,
30-11-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,5,
30-11-2018,7800,Urology,Inpatient,Adult,65+,  6-9 Months,6,
30-11-2018,7800,Urology,Inpatient,Adult,65+,  9-12 Months,3,
30-11-2018,7800,Urology,Inpatient,Adult,65+, 15-18 Months,1,
30-11-2018,7800,Urology,Inpatient,Adult,65+,18+ Months,1,
30-11-2018,8000,Anaesthetics,Day Case,Adult,65+, 15-18 Months,1,
30-11-2018,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,10,
30-11-2018,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,3,
30-11-2018,300,Dermatology,Day Case,Adult,65+,  0-3 Months,12,
30-11-2018,300,Dermatology,Day Case,Adult,65+,  3-6 Months,1,
30-11-2018,400,Endocrinology,Day Case,Adult,16-64,  0-3 Months,1,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,9,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,4,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,5,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,2,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,3,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,3,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,3,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,5,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,13,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,9,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,6,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,4,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 12-15 Months,1,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15, 15-18 Months,2,
30-11-2018,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,2,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,85,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,70,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,48,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,40,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,26,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,34,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,149,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,8,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,4,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,3,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,5,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,2,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,8,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,13,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,50,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,38,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,21,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,20,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,16,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,6,
30-11-2018,600,Otolaryngology (ENT),Inpatient,Child,0-15,18+ Months,36,
30-11-2018,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,26,
30-11-2018,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,4,
30-11-2018,1300,Neurology,Day Case,Adult,16-64,  6-9 Months,8,
30-11-2018,1300,Neurology,Day Case,Adult,16-64,  9-12 Months,11,
30-11-2018,1300,Neurology,Day Case,Adult,16-64, 12-15 Months,5,
30-11-2018,1300,Neurology,Day Case,Adult,16-64, 15-18 Months,1,
30-11-2018,1300,Neurology,Day Case,Adult,16-64,18+ Months,3,
30-11-2018,1300,Neurology,Day Case,Adult,65+,  0-3 Months,4,
30-11-2018,1300,Neurology,Day Case,Adult,65+,  3-6 Months,3,
30-11-2018,1300,Neurology,Day Case,Adult,65+,  6-9 Months,1,
30-11-2018,1300,Neurology,Day Case,Adult,65+,18+ Months,1,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,51,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,13,
30-11-2018,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,8,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,34,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,14,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,13,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,4,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,6,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,1,
30-11-2018,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,11,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,14,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,4,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,1,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,2,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,2,
30-11-2018,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,1,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,72,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,37,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,29,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,21,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,14,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,14,
30-11-2018,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,36,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,236,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,165,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,109,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,92,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,27,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,28,
30-11-2018,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,23,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,2,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,1,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,1,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,1,
30-11-2018,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,1,
30-11-2018,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,3,
30-11-2018,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,6,
30-11-2018,1700,Ophthalmology,Inpatient,Child,0-15,  0-3 Months,3,
30-11-2018,1700,Ophthalmology,Inpatient,Child,0-15,  3-6 Months,4,
30-11-2018,1700,Ophthalmology,Inpatient,Child,0-15,  6-9 Months,11,
30-11-2018,1700,Ophthalmology,Inpatient,Child,0-15,  9-12 Months,2,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,36,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,26,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,11,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,6,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,7,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,4,
30-11-2018,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,2,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,29,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,16,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,7,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,6,
30-11-2018,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,4,
30-11-2018,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,1,
30-11-2018,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,2,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,20,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,10,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,6,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,2,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,3,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,2,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,24,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,10,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,3,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,4,
30-11-2018,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,1,
30-11-2018,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,1,
30-11-2018,1800,Orthopaedics,Inpatient,Child,0-15,  9-12 Months,1,
30-11-2018,2500,Rheumatology,Day Case,Adult,16-64,  0-3 Months,13,
30-11-2018,2500,Rheumatology,Day Case,Adult,16-64,  3-6 Months,5,
30-11-2018,2500,Rheumatology,Day Case,Adult,16-64,  6-9 Months,8,
30-11-2018,2500,Rheumatology,Day Case,Adult,16-64,  9-12 Months,5,
30-11-2018,2500,Rheumatology,Day Case,Adult,16-64, 12-15 Months,14,
30-11-2018,2500,Rheumatology,Day Case,Adult,16-64, 15-18 Months,3,
30-11-2018,2500,Rheumatology,Day Case,Adult,65+,  0-3 Months,2,
30-11-2018,2500,Rheumatology,Day Case,Adult,65+,  3-6 Months,2,
30-11-2018,2500,Rheumatology,Day Case,Adult,65+,  6-9 Months,6,
30-11-2018,2500,Rheumatology,Day Case,Adult,65+,  9-12 Months,1,
30-11-2018,2500,Rheumatology,Day Case,Adult,65+, 12-15 Months,3,
30-11-2018,2500,Rheumatology,Day Case,Adult,65+, 15-18 Months,2,
30-11-2018,2500,Rheumatology,Inpatient,Adult,16-64,  0-3 Months,12,
30-11-2018,2500,Rheumatology,Inpatient,Adult,16-64,  3-6 Months,3,
30-11-2018,2500,Rheumatology,Inpatient,Adult,16-64,  6-9 Months,2,
30-11-2018,2500,Rheumatology,Inpatient,Adult,16-64,  9-12 Months,1,
30-11-2018,2500,Rheumatology,Inpatient,Adult,16-64, 12-15 Months,1,
30-11-2018,2500,Rheumatology,Inpatient,Adult,65+,  0-3 Months,8,
30-11-2018,2500,Rheumatology,Inpatient,Adult,65+,  3-6 Months,6,
30-11-2018,2500,Rheumatology,Inpatient,Adult,65+,  6-9 Months,1,
30-11-2018,2500,Rheumatology,Inpatient,Adult,65+,  9-12 Months,2,
30-11-2018,2500,Rheumatology,Inpatient,Adult,65+, 12-15 Months,1,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,53,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,31,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,8,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,4,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,2,
30-11-2018,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,8,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,5,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2,
30-11-2018,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1,
30-11-2018,2600,General Surgery,Day Case,Adult,65+,18+ Months,1,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,10,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,2,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,2,
30-11-2018,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,5,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,14,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,11,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,3,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1,
30-11-2018,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,1,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,16,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,6,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,1,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,2,
30-11-2018,2600,General Surgery,Inpatient,Adult,65+,18+ Months,2,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,3,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,2,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1,
30-11-2018,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,1,
30-11-2018,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,7,
30-11-2018,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,3,
30-11-2018,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,1,
30-11-2018,7800,Urology,Day Case,Adult,16-64,  0-3 Months,9,
30-11-2018,7800,Urology,Day Case,Adult,16-64,  3-6 Months,21,
30-11-2018,7800,Urology,Day Case,Adult,16-64,  6-9 Months,12,
30-11-2018,7800,Urology,Day Case,Adult,16-64,  9-12 Months,10,
30-11-2018,7800,Urology,Day Case,Adult,16-64, 12-15 Months,2,
30-11-2018,7800,Urology,Day Case,Adult,16-64, 15-18 Months,3,
30-11-2018,7800,Urology,Day Case,Adult,16-64,18+ Months,5,
30-11-2018,7800,Urology,Day Case,Adult,65+,  0-3 Months,10,
30-11-2018,7800,Urology,Day Case,Adult,65+,  3-6 Months,14,
30-11-2018,7800,Urology,Day Case,Adult,65+,  6-9 Months,16,
30-11-2018,7800,Urology,Day Case,Adult,65+,  9-12 Months,18,
30-11-2018,7800,Urology,Day Case,Adult,65+, 12-15 Months,9,
30-11-2018,7800,Urology,Day Case,Adult,65+, 15-18 Months,2,
30-11-2018,7800,Urology,Day Case,Adult,65+,18+ Months,6,
30-11-2018,7800,Urology,Inpatient,Adult,65+,  3-6 Months,2,
30-11-2018,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,40,
30-11-2018,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,12,
30-11-2018,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,7,
30-11-2018,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,8,
30-11-2018,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,6,
30-11-2018,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,1,
30-11-2018,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,3,
30-11-2018,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,23,
30-11-2018,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,9,
30-11-2018,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,11,
30-11-2018,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,3,
30-11-2018,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,5,
30-11-2018,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,1,
30-11-2018,8003,Pain Relief,Day Case,Adult,65+,18+ Months,2,
30-11-2018,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,139,
30-11-2018,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,39,
30-11-2018,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,15,
30-11-2018,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,7,
30-11-2018,100,Cardiology,Day Case,Adult,16-64, 12-15 Months,4,
30-11-2018,100,Cardiology,Day Case,Adult,65+,  0-3 Months,180,
30-11-2018,100,Cardiology,Day Case,Adult,65+,  3-6 Months,42,
30-11-2018,100,Cardiology,Day Case,Adult,65+,  6-9 Months,18,
30-11-2018,100,Cardiology,Day Case,Adult,65+,  9-12 Months,11,
30-11-2018,100,Cardiology,Day Case,Adult,65+, 12-15 Months,3,
30-11-2018,100,Cardiology,Day Case,Adult,65+, 15-18 Months,3,
30-11-2018,100,Cardiology,Day Case,Adult,65+,18+ Months,2,
30-11-2018,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,2,
30-11-2018,100,Cardiology,Inpatient,Adult,16-64, 15-18 Months,1,
30-11-2018,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,2,
30-11-2018,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,3,
30-11-2018,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,3,
30-11-2018,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,3,
30-11-2018,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,2,
30-11-2018,300,Dermatology,Day Case,Adult,16-64, 12-15 Months,2,
30-11-2018,300,Dermatology,Day Case,Adult,65+,  0-3 Months,1,
30-11-2018,300,Dermatology,Day Case,Adult,65+,  3-6 Months,1,
30-11-2018,300,Dermatology,Day Case,Adult,65+,  6-9 Months,4,
30-11-2018,300,Dermatology,Day Case,Adult,65+,  9-12 Months,1,
30-11-2018,300,Dermatology,Day Case,Adult,65+, 12-15 Months,2,
30-11-2018,300,Dermatology,Day Case,Adult,65+, 15-18 Months,1,
30-11-2018,300,Dermatology,Day Case,Child,0-15, 12-15 Months,1,
30-11-2018,400,Endocrinology,Day Case,Adult,16-64,  0-3 Months,5,
30-11-2018,400,Endocrinology,Day Case,Adult,16-64,  3-6 Months,1,
30-11-2018,400,Endocrinology,Day Case,Adult,16-64,  6-9 Months,1,
30-11-2018,400,Endocrinology,Day Case,Adult,16-64, 15-18 Months,1,
30-11-2018,400,Endocrinology,Day Case,Adult,65+,  3-6 Months,1,
30-11-2018,400,Endocrinology,Day Case,Adult,65+,  6-9 Months,2,
30-11-2018,400,Endocrinology,Inpatient,Adult,16-64,  0-3 Months,1,
30-11-2018,400,Endocrinology,Inpatient,Adult,16-64,  6-9 Months,1,
30-11-2018,400,Endocrinology,Inpatient,Adult,16-64,  9-12 Months,2,
30-11-2018,400,Endocrinology,Inpatient,Adult,65+,18+ Months,1,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,23,
30-11-2018,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,11,
