Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
30-09-2020,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2020,7800,Urology,Inpatient,Adult,16-64,18+ Months,7
30-09-2020,7800,Urology,Inpatient,Adult,65+,  0-3 Months,13
30-09-2020,7800,Urology,Inpatient,Adult,65+,  3-6 Months,2
30-09-2020,7800,Urology,Inpatient,Adult,65+,  6-9 Months,12
30-09-2020,7800,Urology,Inpatient,Adult,65+,  9-12 Months,5
30-09-2020,7800,Urology,Inpatient,Adult,65+, 12-15 Months,2
30-09-2020,7800,Urology,Inpatient,Adult,65+,18+ Months,3
30-09-2020,7800,Urology,Inpatient,Child,0-15,  6-9 Months,1
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,18
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,26
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,37
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,40
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,21
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,11
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,13
30-09-2020,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,13
30-09-2020,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,8
30-09-2020,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,16
30-09-2020,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,10
30-09-2020,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,9
30-09-2020,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,9
30-09-2020,8003,Pain Relief,Day Case,Adult,65+,18+ Months,6
30-09-2020,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,19
30-09-2020,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,1
30-09-2020,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,3
30-09-2020,300,Dermatology,Day Case,Adult,65+,  0-3 Months,19
30-09-2020,300,Dermatology,Day Case,Adult,65+,  3-6 Months,1
30-09-2020,300,Dermatology,Day Case,Adult,65+,  6-9 Months,3
30-09-2020,300,Dermatology,Day Case,Adult,65+,  9-12 Months,1
30-09-2020,300,Dermatology,Day Case,Adult,65+, 12-15 Months,1
30-09-2020,300,Dermatology,Inpatient,Adult,16-64,  0-3 Months,2
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,61
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,12
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,6
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,3
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,2
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,1
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,1
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,16
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,3
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,1
30-09-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,20
30-09-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,8
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,47
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,25
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,46
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,41
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,25
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,19
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,30
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,3
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,1
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,4
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,2
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,3
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,1
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,12
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,19
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,15
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,32
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,13
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,2
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,41
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,9
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,3
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,4
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,6
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,1
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,4
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,151
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,21
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,18
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,5
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,7
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,4
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,4
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,2
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,3
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,6
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,1
30-09-2020,1700,Ophthalmology,Inpatient,Adult,16-64,  6-9 Months,2
30-09-2020,1700,Ophthalmology,Inpatient,Adult,16-64,  9-12 Months,1
30-09-2020,1700,Ophthalmology,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2020,1700,Ophthalmology,Inpatient,Adult,16-64,18+ Months,1
30-09-2020,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,2
30-09-2020,1700,Ophthalmology,Inpatient,Adult,65+,  3-6 Months,1
30-09-2020,1700,Ophthalmology,Inpatient,Adult,65+,  6-9 Months,2
30-09-2020,1700,Ophthalmology,Inpatient,Adult,65+,18+ Months,2
30-09-2020,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,45
30-09-2020,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,5
30-09-2020,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,13
30-09-2020,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,15
30-09-2020,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,4
30-09-2020,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,6
30-09-2020,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,13
30-09-2020,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,12
30-09-2020,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,3
30-09-2020,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,4
30-09-2020,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,3
30-09-2020,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,2
30-09-2020,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,10
30-09-2020,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,1
30-09-2020,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,7
30-09-2020,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,7
30-09-2020,1800,Orthopaedics,Day Case,Child,0-15, 12-15 Months,3
30-09-2020,1800,Orthopaedics,Day Case,Child,0-15, 15-18 Months,3
30-09-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,14
30-09-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,4
30-09-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,12
30-09-2020,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,6
30-09-2020,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,11
30-09-2020,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2020,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,6
30-09-2020,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,25
30-09-2020,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,2
30-09-2020,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,4
30-09-2020,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,4
30-09-2020,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,2
30-09-2020,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,2
30-09-2020,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,4
30-09-2020,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,2
30-09-2020,1800,Orthopaedics,Inpatient,Child,0-15,  6-9 Months,1
30-09-2020,1800,Orthopaedics,Inpatient,Child,0-15,  9-12 Months,1
30-09-2020,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,45
30-09-2020,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,9
30-09-2020,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,19
30-09-2020,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,13
30-09-2020,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,17
30-09-2020,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,7
30-09-2020,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,11
30-09-2020,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,30
30-09-2020,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,9
30-09-2020,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,7
30-09-2020,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,3
30-09-2020,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,1
30-09-2020,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,1
30-09-2020,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,2
30-09-2020,2000,Plastic Surgery,Day Case,Child,0-15,  3-6 Months,1
30-09-2020,2000,Plastic Surgery,Day Case,Child,0-15,  6-9 Months,2
30-09-2020,2000,Plastic Surgery,Day Case,Child,0-15,  9-12 Months,2
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,3
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,9
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,8
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,2
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,5
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,4
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,1
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,3
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,65+, 15-18 Months,1
30-09-2020,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,1
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,16-64,  0-3 Months,4
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,16-64,  3-6 Months,1
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,65+,  0-3 Months,19
30-09-2020,2003,Maxillo-Facial,Day Case,Child,0-15,  0-3 Months,2
30-09-2020,2003,Maxillo-Facial,Day Case,Child,0-15,  9-12 Months,1
30-09-2020,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,152
30-09-2020,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,7
30-09-2020,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,8
30-09-2020,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,3
30-09-2020,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
30-09-2020,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,21
30-09-2020,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,2
30-09-2020,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
30-09-2020,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
30-09-2020,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,20
30-09-2020,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
30-09-2020,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,1
30-09-2020,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2
30-09-2020,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,1
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,199
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,74
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,16
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,9
30-09-2020,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,4
30-09-2020,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,93
30-09-2020,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,20
30-09-2020,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,5
30-09-2020,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,2
30-09-2020,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,1
30-09-2020,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,1
30-09-2020,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,14
30-09-2020,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,3
30-09-2020,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,8
30-09-2020,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,2
30-09-2020,100,Cardiology,Day Case,Adult,16-64, 15-18 Months,1
30-09-2020,100,Cardiology,Day Case,Adult,16-64,18+ Months,1
30-09-2020,100,Cardiology,Day Case,Adult,65+,  0-3 Months,21
30-09-2020,100,Cardiology,Day Case,Adult,65+,  3-6 Months,6
30-09-2020,100,Cardiology,Day Case,Adult,65+,  6-9 Months,6
30-09-2020,100,Cardiology,Day Case,Adult,65+,  9-12 Months,1
30-09-2020,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,1
30-09-2020,100,Cardiology,Inpatient,Adult,65+,  6-9 Months,1
30-09-2020,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,11
30-09-2020,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,3
30-09-2020,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,6
30-09-2020,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,1
30-09-2020,300,Dermatology,Day Case,Adult,16-64, 12-15 Months,1
30-09-2020,300,Dermatology,Day Case,Adult,65+,  0-3 Months,15
30-09-2020,300,Dermatology,Day Case,Adult,65+,  3-6 Months,7
30-09-2020,300,Dermatology,Day Case,Adult,65+,  6-9 Months,7
30-09-2020,300,Dermatology,Day Case,Adult,65+,  9-12 Months,2
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,30
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,9
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,18
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,14
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,5
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,7
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,12
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,5
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,3
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,4
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1
30-09-2020,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,2
30-09-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,8
30-09-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,2
30-09-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,19
30-09-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,2
30-09-2020,600,Otolaryngology (ENT),Day Case,Child,0-15, 12-15 Months,1
30-09-2020,600,Otolaryngology (ENT),Day Case,Child,0-15, 15-18 Months,2
30-09-2020,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,1
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,18
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,6
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,16
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,17
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,7
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,5
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,45
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,2
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,1
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,1
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,1
30-09-2020,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,3
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,7
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,3
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,16
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,13
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,12
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15, 15-18 Months,10
30-09-2020,600,Otolaryngology (ENT),Inpatient,Child,0-15,18+ Months,6
30-09-2020,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,1
30-09-2020,700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,8
30-09-2020,700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,3
30-09-2020,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1
30-09-2020,700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,1
30-09-2020,700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,1
30-09-2020,700,Gastro-Enterology,Inpatient,Adult,16-64,  6-9 Months,2
30-09-2020,700,Gastro-Enterology,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2020,700,Gastro-Enterology,Inpatient,Adult,16-64,18+ Months,1
30-09-2020,700,Gastro-Enterology,Inpatient,Adult,65+,  0-3 Months,2
30-09-2020,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,44
30-09-2020,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,3
30-09-2020,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,25
30-09-2020,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,21
30-09-2020,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,10
30-09-2020,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,4
30-09-2020,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,2
30-09-2020,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,4
30-09-2020,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,5
30-09-2020,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,2
30-09-2020,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1
30-09-2020,1503,Gynaecology,Day Case,Adult,65+, 15-18 Months,1
30-09-2020,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,8
30-09-2020,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,6
30-09-2020,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,10
30-09-2020,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,10
30-09-2020,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,4
30-09-2020,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2020,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,12
30-09-2020,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,6
30-09-2020,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,1
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,50
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,10
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,44
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,22
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,34
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,12
30-09-2020,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,19
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,98
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,24
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,146
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,97
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,68
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,30
30-09-2020,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,43
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,3
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,3
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,4
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,3
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,4
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,1
30-09-2020,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,5
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,16-64,  0-3 Months,16
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,16-64,  3-6 Months,5
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,16-64,  6-9 Months,56
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,16-64,  9-12 Months,36
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,16-64, 12-15 Months,56
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,16-64, 15-18 Months,12
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,16-64,18+ Months,31
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,65+,  0-3 Months,10
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,65+,  3-6 Months,4
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,65+,  6-9 Months,18
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,65+,  9-12 Months,3
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,65+, 12-15 Months,2
30-09-2020,2003,Maxillo-Facial,Day Case,Adult,65+, 15-18 Months,4
30-09-2020,2003,Maxillo-Facial,Day Case,Child,0-15,  0-3 Months,7
30-09-2020,2003,Maxillo-Facial,Day Case,Child,0-15,  3-6 Months,2
30-09-2020,2003,Maxillo-Facial,Day Case,Child,0-15,  6-9 Months,19
30-09-2020,2003,Maxillo-Facial,Day Case,Child,0-15,  9-12 Months,22
30-09-2020,2003,Maxillo-Facial,Day Case,Child,0-15, 12-15 Months,8
30-09-2020,2003,Maxillo-Facial,Day Case,Child,0-15, 15-18 Months,4
30-09-2020,2003,Maxillo-Facial,Day Case,Child,0-15,18+ Months,4
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,16-64,  0-3 Months,7
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,16-64,  3-6 Months,2
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,16-64,  6-9 Months,4
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,16-64,  9-12 Months,4
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,16-64, 12-15 Months,1
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,16-64, 15-18 Months,5
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,16-64,18+ Months,5
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,65+,  0-3 Months,2
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,65+,  6-9 Months,1
30-09-2020,2003,Maxillo-Facial,Inpatient,Adult,65+,18+ Months,1
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,7
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,9
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,16-64,  6-9 Months,13
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,16-64,  9-12 Months,11
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,16-64, 12-15 Months,16
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,20
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,5
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,65+,  6-9 Months,16
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,65+,  9-12 Months,15
30-09-2020,2400,Respiratory Medicine,Day Case,Adult,65+, 12-15 Months,14
30-09-2020,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,3
30-09-2020,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,2
30-09-2020,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,1
30-09-2020,2600,General Surgery,Day Case,Adult,16-64,18+ Months,2
