Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,2
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,3
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,18
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,1
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  9-12 Months,1
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,65+, 12-15 Months,1
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,1
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,3
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,1
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,3
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,65+,18+ Months,1
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,23
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,1
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,2
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,1
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  0-3 Months,2
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,1
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,34
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,15
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,3
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,5
30-09-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,7
30-09-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,3
30-09-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2
30-09-2019,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
30-09-2019,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,57
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,27
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,26
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,19
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,25
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,16
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,113
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,44
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,17
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,20
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,12
30-09-2019,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,12
30-09-2019,2600,General Surgery,Inpatient,Adult,65+, 15-18 Months,6
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,18+ Months,14
30-09-2019,2604,Vascular Surgery,Day Case,Adult,65+,  0-3 Months,3
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,3
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,1
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,14
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,1
30-09-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  0-3 Months,1
30-09-2019,7600,Cardio-Thoracic Surgery,Inpatient,Adult,16-64,  6-9 Months,1
30-09-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,98
30-09-2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,16
30-09-2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,5
30-09-2019,7800,Urology,Day Case,Adult,16-64,  9-12 Months,10
30-09-2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,10
30-09-2019,7800,Urology,Day Case,Adult,16-64, 15-18 Months,5
30-09-2019,7800,Urology,Day Case,Adult,16-64,18+ Months,1
30-09-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,79
30-09-2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,15
30-09-2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,8
30-09-2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,9
30-09-2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,8
30-09-2019,7800,Urology,Day Case,Adult,65+, 15-18 Months,5
30-09-2019,7800,Urology,Day Case,Adult,65+,18+ Months,1
30-09-2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,32
30-09-2019,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,4
30-09-2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,3
30-09-2019,7800,Urology,Inpatient,Adult,16-64,  9-12 Months,4
30-09-2019,7800,Urology,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2019,7800,Urology,Inpatient,Adult,16-64,18+ Months,2
30-09-2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,56
30-09-2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,3
30-09-2019,7800,Urology,Inpatient,Adult,65+,  6-9 Months,5
30-09-2019,7800,Urology,Inpatient,Adult,65+,  9-12 Months,2
30-09-2019,7800,Urology,Inpatient,Adult,65+,18+ Months,1
30-09-2019,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,205
30-09-2019,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,77
30-09-2019,8003,Pain Relief,Day Case,Adult,16-64,  6-9 Months,30
30-09-2019,8003,Pain Relief,Day Case,Adult,16-64,  9-12 Months,24
30-09-2019,8003,Pain Relief,Day Case,Adult,16-64, 12-15 Months,16
30-09-2019,8003,Pain Relief,Day Case,Adult,16-64, 15-18 Months,14
30-09-2019,8003,Pain Relief,Day Case,Adult,16-64,18+ Months,17
30-09-2019,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,71
30-09-2019,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,18
30-09-2019,8003,Pain Relief,Day Case,Adult,65+,  6-9 Months,5
30-09-2019,8003,Pain Relief,Day Case,Adult,65+,  9-12 Months,3
30-09-2019,8003,Pain Relief,Day Case,Adult,65+, 12-15 Months,3
30-09-2019,8003,Pain Relief,Day Case,Adult,65+, 15-18 Months,4
30-09-2019,8003,Pain Relief,Day Case,Adult,65+,18+ Months,2
30-09-2019,8003,Pain Relief,Inpatient,Adult,16-64,  0-3 Months,2
30-09-2019,8003,Pain Relief,Inpatient,Adult,16-64,  9-12 Months,2
30-09-2019,8003,Pain Relief,Inpatient,Adult,16-64, 12-15 Months,1
30-09-2019,8003,Pain Relief,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2019,8003,Pain Relief,Inpatient,Adult,16-64,18+ Months,2
30-09-2019,8003,Pain Relief,Inpatient,Adult,65+,18+ Months,1
30-09-2019,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,1
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,14
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,1
30-09-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,10
30-09-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,4
30-09-2019,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,4
30-09-2019,1503,Gynaecology,Day Case,Adult,65+,18+ Months,1
30-09-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,37
30-09-2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,18
30-09-2019,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,16
30-09-2019,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,18
30-09-2019,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,11
30-09-2019,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,9
30-09-2019,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,14
30-09-2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,9
30-09-2019,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,6
30-09-2019,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,7
30-09-2019,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,5
30-09-2019,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,2
30-09-2019,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,4
30-09-2019,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,2
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,1
30-09-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,17
30-09-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,1
30-09-2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,7
30-09-2019,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,2
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,30
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,1
30-09-2019,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,19
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,13
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,8
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,6
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,5
30-09-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,4
30-09-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,75
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,47
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,26
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,18
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,9
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,19
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,9
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,1
30-09-2019,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,1
30-09-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,4
30-09-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  6-9 Months,3
30-09-2019,2604,Vascular Surgery,Day Case,Adult,65+,  6-9 Months,2
30-09-2019,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,1
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,14
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  3-6 Months,12
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  6-9 Months,9
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  9-12 Months,24
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 12-15 Months,1
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  0-3 Months,1
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  6-9 Months,1
30-09-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,3
30-09-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,2
30-09-2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,42
30-09-2019,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,21
30-09-2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,1
30-09-2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,17
30-09-2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,7
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,52
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,24
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,3
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,1
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,1
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,10
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,5
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,1
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1
30-09-2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1
30-09-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,9
30-09-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,1
30-09-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,1
30-09-2019,600,Otolaryngology (ENT),Day Case,Child,0-15,18+ Months,1
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,69
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,21
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,14
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,5
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,1
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,2
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,2
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,2
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,1
30-09-2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,1
30-09-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,6
30-09-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,3
30-09-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,2
30-09-2019,600,Otolaryngology (ENT),Inpatient,Child,0-15, 12-15 Months,1
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,225
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,56
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,29
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64,  9-12 Months,17
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64, 12-15 Months,16
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64, 15-18 Months,2
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64,18+ Months,2
30-09-2019,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,577
30-09-2019,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,96
30-09-2019,1700,Ophthalmology,Day Case,Adult,65+,  6-9 Months,36
30-09-2019,1700,Ophthalmology,Day Case,Adult,65+,  9-12 Months,28
30-09-2019,1700,Ophthalmology,Day Case,Adult,65+, 12-15 Months,13
30-09-2019,1700,Ophthalmology,Day Case,Adult,65+, 15-18 Months,7
30-09-2019,1700,Ophthalmology,Day Case,Adult,65+,18+ Months,2
30-09-2019,1700,Ophthalmology,Day Case,Child,0-15,  0-3 Months,20
30-09-2019,1700,Ophthalmology,Day Case,Child,0-15,  3-6 Months,11
30-09-2019,1700,Ophthalmology,Day Case,Child,0-15,  6-9 Months,6
30-09-2019,1700,Ophthalmology,Day Case,Child,0-15,  9-12 Months,11
30-09-2019,1700,Ophthalmology,Day Case,Child,0-15, 12-15 Months,6
30-09-2019,1700,Ophthalmology,Day Case,Child,0-15, 15-18 Months,1
30-09-2019,1700,Ophthalmology,Day Case,Child,0-15,18+ Months,1
30-09-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  0-3 Months,22
30-09-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  3-6 Months,8
30-09-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  6-9 Months,4
30-09-2019,1700,Ophthalmology,Inpatient,Adult,16-64,  9-12 Months,2
30-09-2019,1700,Ophthalmology,Inpatient,Adult,16-64, 12-15 Months,2
30-09-2019,1700,Ophthalmology,Inpatient,Adult,16-64, 15-18 Months,1
30-09-2019,1700,Ophthalmology,Inpatient,Adult,65+,  0-3 Months,15
30-09-2019,1700,Ophthalmology,Inpatient,Adult,65+,  3-6 Months,10
30-09-2019,1700,Ophthalmology,Inpatient,Adult,65+,  6-9 Months,5
30-09-2019,1700,Ophthalmology,Inpatient,Adult,65+,  9-12 Months,2
30-09-2019,1700,Ophthalmology,Inpatient,Adult,65+, 12-15 Months,3
30-09-2019,1700,Ophthalmology,Inpatient,Adult,65+, 15-18 Months,1
30-09-2019,1700,Ophthalmology,Inpatient,Adult,65+,18+ Months,1
30-09-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,161
30-09-2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,69
30-09-2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,25
30-09-2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,9
30-09-2019,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,1
30-09-2019,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,1
30-09-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,73
30-09-2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,16
30-09-2019,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,4
30-09-2019,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,1
30-09-2019,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,1
30-09-2019,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,4
30-09-2019,1800,Orthopaedics,Day Case,Child,0-15,  3-6 Months,3
30-09-2019,1800,Orthopaedics,Day Case,Child,0-15,  6-9 Months,2
30-09-2019,1800,Orthopaedics,Day Case,Child,0-15, 12-15 Months,1
30-09-2019,1800,Orthopaedics,Day Case,Child,0-15, 15-18 Months,1
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,287
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,214
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,115
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,29
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,9
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,6
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,1
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,271
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,168
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,74
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,24
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,8
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,4
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,6
30-09-2019,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,11
30-09-2019,1800,Orthopaedics,Inpatient,Child,0-15,  3-6 Months,1
30-09-2019,1800,Orthopaedics,Inpatient,Child,0-15,  6-9 Months,6
30-09-2019,1800,Orthopaedics,Inpatient,Child,0-15,  9-12 Months,5
30-09-2019,1800,Orthopaedics,Inpatient,Child,0-15, 12-15 Months,3
30-09-2019,1800,Orthopaedics,Inpatient,Child,0-15, 15-18 Months,2
30-09-2019,1800,Orthopaedics,Inpatient,Child,0-15,18+ Months,1
30-09-2019,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,3
30-09-2019,100,Cardiology,Day Case,Adult,65+,  0-3 Months,2
30-09-2019,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,1
30-09-2019,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,1
30-09-2019,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,1
30-09-2019,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,2
30-09-2019,300,Dermatology,Day Case,Adult,65+,  0-3 Months,1
30-09-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,12
30-09-2019,700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,2
30-09-2019,700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,1
30-09-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,7
30-09-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,4
30-09-2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,6
30-09-2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,1
30-09-2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,11
30-09-2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,4
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,3
30-09-2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,6
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,4
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,2
30-09-2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,1
30-09-2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,8
30-09-2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,1
30-09-2019,2200,Radiology,Day Case,Adult,16-64,  0-3 Months,1
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  0-3 Months,12
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,39
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  6-9 Months,2
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  9-12 Months,7
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  0-3 Months,2
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,12
30-09-2019,2400,Respiratory Medicine,Day Case,Adult,65+,  6-9 Months,3
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  0-3 Months,1
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  3-6 Months,2
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  6-9 Months,25
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,16-64,  9-12 Months,14
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  6-9 Months,13
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,65+,  9-12 Months,6
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,65+, 12-15 Months,1
30-09-2019,2400,Respiratory Medicine,Inpatient,Adult,65+, 15-18 Months,1
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,190
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,139
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,62
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,12
30-09-2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,25
30-09-2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,21
30-09-2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,9
30-09-2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3
30-09-2019,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,1
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,6
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,6
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,1
30-09-2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,6
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,3
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,2
30-09-2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,2
30-09-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  0-3 Months,6
30-09-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  3-6 Months,5
30-09-2019,2604,Vascular Surgery,Day Case,Adult,16-64,  9-12 Months,2
30-09-2019,2604,Vascular Surgery,Day Case,Adult,65+,  9-12 Months,1
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,16-64,  0-3 Months,1
30-09-2019,2604,Vascular Surgery,Inpatient,Adult,65+,  3-6 Months,1
30-09-2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,139
30-09-2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,76
30-09-2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,14
30-09-2019,7800,Urology,Day Case,Adult,16-64,  9-12 Months,19
30-09-2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,9
30-09-2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,68
30-09-2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,28
30-09-2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,7
30-09-2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,7
30-09-2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,1
30-09-2019,7800,Urology,Inpatient,Adult,16-64,  0-3 Months,5
30-09-2019,7800,Urology,Inpatient,Adult,16-64,  6-9 Months,1
30-09-2019,7800,Urology,Inpatient,Adult,65+,  0-3 Months,4
30-09-2019,7800,Urology,Inpatient,Adult,65+,  3-6 Months,3
30-09-2019,7800,Urology,Inpatient,Adult,65+,  9-12 Months,1
30-09-2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,62
30-09-2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,9
30-09-2019,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,2
30-09-2019,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,2
30-09-2019,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,1
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64,  0-3 Months,1
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64,  3-6 Months,1
30-09-2019,1700,Ophthalmology,Day Case,Adult,16-64,  6-9 Months,1
30-09-2019,1700,Ophthalmology,Day Case,Adult,65+,  0-3 Months,24
30-09-2019,1700,Ophthalmology,Day Case,Adult,65+,  3-6 Months,3
30-09-2019,2600,General Surgery,Day Case,Adult,0-15,  0-3 Months,1
30-09-2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,67
